file_path,file_name,extension,parent_folder,file_size_mb
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-21-23-00-31.csv,LogFile_2022-06-21-23-00-31.csv,.csv,bearing-predictive-maintenance-logs,136.95312976837158
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-00-00-31.csv,LogFile_2022-06-22-00-00-31.csv,.csv,bearing-predictive-maintenance-logs,136.86055946350098
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-01-00-31.csv,LogFile_2022-06-22-01-00-31.csv,.csv,bearing-predictive-maintenance-logs,137.04652786254883
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-02-00-31.csv,LogFile_2022-06-22-02-00-31.csv,.csv,bearing-predictive-maintenance-logs,136.99882984161377
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-03-00-31.csv,LogFile_2022-06-22-03-00-31.csv,.csv,bearing-predictive-maintenance-logs,137.06290912628174
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-04-00-31.csv,LogFile_2022-06-22-04-00-31.csv,.csv,bearing-predictive-maintenance-logs,137.03487014770508
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-05-00-31.csv,LogFile_2022-06-22-05-00-31.csv,.csv,bearing-predictive-maintenance-logs,137.11972427368164
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-06-00-31.csv,LogFile_2022-06-22-06-00-31.csv,.csv,bearing-predictive-maintenance-logs,137.0373888015747
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-07-00-31.csv,LogFile_2022-06-22-07-00-31.csv,.csv,bearing-predictive-maintenance-logs,137.04693508148193
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-08-00-31.csv,LogFile_2022-06-22-08-00-31.csv,.csv,bearing-predictive-maintenance-logs,137.15530490875244
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-09-00-31.csv,LogFile_2022-06-22-09-00-31.csv,.csv,bearing-predictive-maintenance-logs,136.93315601348877
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-10-00-31.csv,LogFile_2022-06-22-10-00-31.csv,.csv,bearing-predictive-maintenance-logs,137.01438426971436
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-11-00-31.csv,LogFile_2022-06-22-11-00-31.csv,.csv,bearing-predictive-maintenance-logs,136.8753147125244
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-12-01-31.csv,LogFile_2022-06-22-12-01-31.csv,.csv,bearing-predictive-maintenance-logs,136.91094970703125
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-13-01-31.csv,LogFile_2022-06-22-13-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.04998016357422
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-14-01-31.csv,LogFile_2022-06-22-14-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.11452102661133
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-15-01-31.csv,LogFile_2022-06-22-15-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.0179681777954
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-16-01-31.csv,LogFile_2022-06-22-16-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.0565710067749
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-17-01-31.csv,LogFile_2022-06-22-17-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.20122146606445
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-18-01-31.csv,LogFile_2022-06-22-18-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.14841079711914
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-19-01-31.csv,LogFile_2022-06-22-19-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.17230606079102
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-20-01-31.csv,LogFile_2022-06-22-20-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.162446975708
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-21-01-31.csv,LogFile_2022-06-22-21-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.16818618774414
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-22-01-31.csv,LogFile_2022-06-22-22-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.08402347564697
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-22-23-01-31.csv,LogFile_2022-06-22-23-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.23669147491455
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-00-01-31.csv,LogFile_2022-06-23-00-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.1990909576416
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-01-01-31.csv,LogFile_2022-06-23-01-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.16664123535156
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-02-01-31.csv,LogFile_2022-06-23-02-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.23872470855713
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-03-01-31.csv,LogFile_2022-06-23-03-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.276873588562
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-04-01-31.csv,LogFile_2022-06-23-04-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.21337127685547
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-05-01-31.csv,LogFile_2022-06-23-05-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.20632934570312
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-06-01-31.csv,LogFile_2022-06-23-06-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.11899089813232
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-07-01-31.csv,LogFile_2022-06-23-07-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.10486125946045
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-08-01-31.csv,LogFile_2022-06-23-08-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.234299659729
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-09-01-31.csv,LogFile_2022-06-23-09-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.2154140472412
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-10-01-31.csv,LogFile_2022-06-23-10-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.09993171691895
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-11-01-31.csv,LogFile_2022-06-23-11-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.1293888092041
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-12-01-31.csv,LogFile_2022-06-23-12-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.19308280944824
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-13-01-31.csv,LogFile_2022-06-23-13-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.15471363067627
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-14-01-31.csv,LogFile_2022-06-23-14-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.29140281677246
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-15-01-31.csv,LogFile_2022-06-23-15-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.2751293182373
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-16-01-31.csv,LogFile_2022-06-23-16-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.28462409973145
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-17-01-31.csv,LogFile_2022-06-23-17-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.15354537963867
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-18-01-31.csv,LogFile_2022-06-23-18-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.37661361694336
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-19-01-31.csv,LogFile_2022-06-23-19-01-31.csv,.csv,bearing-predictive-maintenance-logs,136.99214935302734
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-20-01-31.csv,LogFile_2022-06-23-20-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.2047996520996
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-21-01-31.csv,LogFile_2022-06-23-21-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.27814292907715
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-22-01-31.csv,LogFile_2022-06-23-22-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.24658966064453
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-23-23-01-31.csv,LogFile_2022-06-23-23-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.21773529052734
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-00-01-31.csv,LogFile_2022-06-24-00-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.2512969970703
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-01-01-31.csv,LogFile_2022-06-24-01-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.23399353027344
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-02-01-31.csv,LogFile_2022-06-24-02-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.15550804138184
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-03-01-31.csv,LogFile_2022-06-24-03-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.28395462036133
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-04-01-31.csv,LogFile_2022-06-24-04-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.26796340942383
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-05-01-31.csv,LogFile_2022-06-24-05-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.24576950073242
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-06-01-31.csv,LogFile_2022-06-24-06-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.16228103637695
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-07-01-31.csv,LogFile_2022-06-24-07-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.09734535217285
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-08-01-31.csv,LogFile_2022-06-24-08-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.15670204162598
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-09-01-31.csv,LogFile_2022-06-24-09-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.2160520553589
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-10-01-31.csv,LogFile_2022-06-24-10-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.112886428833
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-11-01-31.csv,LogFile_2022-06-24-11-01-31.csv,.csv,bearing-predictive-maintenance-logs,137.14105415344238
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-12-01-31.csv,LogFile_2022-06-24-12-01-31.csv,.csv,bearing-predictive-maintenance-logs,136.91268920898438
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-13-02-31.csv,LogFile_2022-06-24-13-02-31.csv,.csv,bearing-predictive-maintenance-logs,136.99676322937012
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-14-02-31.csv,LogFile_2022-06-24-14-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.07638835906982
/kaggle/input/datasets/ruththra/bearing-predictive-maintenance-logs/LogFile_2022-06-24-15-02-31.csv,LogFile_2022-06-24-15-02-31.csv,.csv,bearing-predictive-maintenance-logs,137.04324531555176
